x,y,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_DATE,ID,LOCAL_YEAR,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,LOCAL_MONTH,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,TOTAL_SNOW,MIN_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,PROVINCE_CODE,TOTAL_RAIN,TOTAL_SNOW_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG
-79.4,43.666666666666664,,M,14,,2021-07-14 00:00:00,6158355.2021.7.14,2021,,6158355,,7,,0,62,,20.4,,28.5,,M,24.5,,88,,0,6.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,15,,2021-07-15 00:00:00,6158355.2021.7.15,2021,,6158355,,7,,9.2,64,,19.8,,28.3,,M,24,,92,,0,6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,16,,2021-07-16 00:00:00,6158355.2021.7.16,2021,,6158355,,7,,0,56,,18.5,,24.1,,M,21.3,,88,,0,3.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,17,,2021-07-17 00:00:00,6158355.2021.7.17,2021,,6158355,,7,,4.3,60,,18.9,,21.6,,M,20.3,,93,,0,2.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,18,,2021-07-18 00:00:00,6158355.2021.7.18,2021,,6158355,,7,,0,39,,19.2,,29.4,,M,24.3,,85,,0,6.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,19,,2021-07-19 00:00:00,6158355.2021.7.19,2021,,6158355,,7,,0,49,,20.4,,30,,M,25.2,,82,,0,7.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,20,M,2021-07-20 00:00:00,6158355.2021.7.20,2021,,6158355,,7,M,,,,,M,,M,M,,M,,M,,,ON,,,TORONTO CITY,M,,,M
-79.4,43.666666666666664,,M,21,,2021-07-21 00:00:00,6158355.2021.7.21,2021,,6158355,,7,,0,33,,16.3,,25.7,,M,21,,81,,0,3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,22,,2021-07-22 00:00:00,6158355.2021.7.22,2021,,6158355,,7,,0,35,,15.8,,25.6,,M,20.7,,76,,0,2.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,23,,2021-07-23 00:00:00,6158355.2021.7.23,2021,,6158355,,7,,0,40,,15.5,,25.5,,M,20.5,,77,,0,2.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,24,,2021-07-24 00:00:00,6158355.2021.7.24,2021,,6158355,,7,,21.1,64,,18,,23.4,,M,20.7,,95,,0,2.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,25,,2021-07-25 00:00:00,6158355.2021.7.25,2021,,6158355,,7,,0,37,,18,,30.6,,M,24.3,,97,,0,6.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,26,,2021-07-26 00:00:00,6158355.2021.7.26,2021,,6158355,,7,,0,42,,18.4,,29.7,,M,24.1,,79,,0,6.1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,27,,2021-07-27 00:00:00,6158355.2021.7.27,2021,,6158355,,7,,9,67,,18.7,,24.7,,M,21.7,,93,,0,3.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,28,,2021-07-28 00:00:00,6158355.2021.7.28,2021,,6158355,,7,,0,56,,18.7,,23.6,,M,21.2,,89,,0,3.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,29,,2021-07-29 00:00:00,6158355.2021.7.29,2021,,6158355,,7,,12.1,65,,19,,25.6,,M,22.3,,95,,0,4.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,30,,2021-07-30 00:00:00,6158355.2021.7.30,2021,,6158355,,7,,0,48,,14,,21.2,,M,17.6,,82,,0.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,31,,2021-07-31 00:00:00,6158355.2021.7.31,2021,,6158355,,7,,0.1,48,,12.9,,20.7,,M,16.8,,77,,1.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,1,,2021-08-01 00:00:00,6158355.2021.8.1,2021,,6158355,,8,,0.3,61,,15.7,,22,,M,18.9,,86,,0,0.9,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,2,,2021-08-02 00:00:00,6158355.2021.8.2,2021,,6158355,,8,,0,38,,14.3,,24.2,,M,19.3,,85,,0,1.3,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,3,,2021-08-03 00:00:00,6158355.2021.8.3,2021,,6158355,,8,,0,47,,14.4,,26.4,,M,20.4,,83,,0,2.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,4,,2021-08-04 00:00:00,6158355.2021.8.4,2021,,6158355,,8,,0,31,,16.6,,27.3,,M,22,,82,,0,4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,5,,2021-08-05 00:00:00,6158355.2021.8.5,2021,,6158355,,8,,0,39,,17.5,,28,,M,22.7,,89,,0,4.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,6,,2021-08-06 00:00:00,6158355.2021.8.6,2021,,6158355,,8,,0,46,,18.6,,28.6,,M,23.6,,87,,0,5.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,7,,2021-08-07 00:00:00,6158355.2021.8.7,2021,,6158355,,8,,1.1,55,,20.6,,27.6,,M,24.1,,88,,0,6.1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,8,,2021-08-08 00:00:00,6158355.2021.8.8,2021,,6158355,,8,,0,67,,20.7,,27.4,,M,24.1,,94,,0,6.1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,9,,2021-08-09 00:00:00,6158355.2021.8.9,2021,,6158355,,8,,0,58,,22.4,,31.6,,M,27,,91,,0,9,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,10,,2021-08-10 00:00:00,6158355.2021.8.10,2021,,6158355,,8,,0.5,70,,23.7,,27.6,,M,25.7,,90,,0,7.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,11,,2021-08-11 00:00:00,6158355.2021.8.11,2021,,6158355,,8,,0.6,55,,22.8,,31.6,,M,27.2,,94,,0,9.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,12,,2021-08-12 00:00:00,6158355.2021.8.12,2021,,6158355,,8,,0.9,59,,22.2,,29.6,,M,25.9,,89,,0,7.9,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,13,,2021-08-13 00:00:00,6158355.2021.8.13,2021,,6158355,,8,,0,46,,20.9,,28.8,,M,24.9,,92,,0,6.9,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,14,,2021-08-14 00:00:00,6158355.2021.8.14,2021,,6158355,,8,,0,33,,16.6,,26.5,,M,21.6,,66,,0,3.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,15,,2021-08-15 00:00:00,6158355.2021.8.15,2021,,6158355,,8,,0,39,,14.7,,23.7,,M,19.2,,74,,0,1.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,16,,2021-08-16 00:00:00,6158355.2021.8.16,2021,,6158355,,8,,0,66,,17,,24,,M,20.5,,81,,0,2.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,17,,2021-08-17 00:00:00,6158355.2021.8.17,2021,,6158355,,8,,0,66,,21.6,,28,,M,24.8,,91,,0,6.8,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,18,,2021-08-18 00:00:00,6158355.2021.8.18,2021,,6158355,,8,,0.8,73,,21.4,,27.4,,M,24.4,,94,,0,6.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,19,,2021-08-19 00:00:00,6158355.2021.8.19,2021,,6158355,,8,,0,41,,20.6,,30.8,,M,25.7,,89,,0,7.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,20,,2021-08-20 00:00:00,6158355.2021.8.20,2021,,6158355,,8,,0,52,,19.2,,29.8,,M,24.5,,85,,0,6.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,21,,2021-08-21 00:00:00,6158355.2021.8.21,2021,,6158355,,8,,0,54,,23.1,,29.3,,M,26.2,,81,,0,8.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,22,,2021-08-22 00:00:00,6158355.2021.8.22,2021,,6158355,,8,,0,56,,21.6,,29.9,,M,25.8,,81,,0,7.8,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,23,,2021-08-23 00:00:00,6158355.2021.8.23,2021,,6158355,,8,,0,45,,22,,32.3,,M,27.2,,86,,0,9.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,24,,2021-08-24 00:00:00,6158355.2021.8.24,2021,,6158355,,8,,0,49,,20,,31.1,,M,25.5,,89,,0,7.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,25,,2021-08-25 00:00:00,6158355.2021.8.25,2021,,6158355,,8,,0,63,,22.9,,30,,M,26.5,,88,,0,8.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,26,,2021-08-26 00:00:00,6158355.2021.8.26,2021,,6158355,,8,,0.4,49,,22.7,,32.7,,M,27.7,,87,,0,9.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,27,,2021-08-27 00:00:00,6158355.2021.8.27,2021,,6158355,,8,,0,44,,21.9,,26.8,,M,24.4,,74,,0,6.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,28,,2021-08-28 00:00:00,6158355.2021.8.28,2021,,6158355,,8,,4.4,67,,20.1,,27.2,,M,23.6,,96,,0,5.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,29,,2021-08-29 00:00:00,6158355.2021.8.29,2021,,6158355,,8,,2.6,62,,22,,30.8,,M,26.4,,96,,0,8.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,30,,2021-08-30 00:00:00,6158355.2021.8.30,2021,,6158355,,8,,0,35,,20,,30.2,,M,25.1,,94,,0,7.1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,31,,2021-08-31 00:00:00,6158355.2021.8.31,2021,,6158355,,8,,0,43,,18.1,,26.9,,M,22.5,,81,,0,4.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,1,,2021-09-01 00:00:00,6158355.2021.9.1,2021,,6158355,,9,,0,29,,17.3,,25.1,,M,21.2,,74,,0,3.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,2,,2021-09-02 00:00:00,6158355.2021.9.2,2021,,6158355,,9,,0,38,,13,,22.4,,M,17.7,,68,,0.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,3,,2021-09-03 00:00:00,6158355.2021.9.3,2021,,6158355,,9,,0,50,,13,,22.6,,M,17.8,,83,,0.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,4,,2021-09-04 00:00:00,6158355.2021.9.4,2021,,6158355,,9,,2.9,47,,14,,25,,M,19.5,,93,,0,1.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,5,,2021-09-05 00:00:00,6158355.2021.9.5,2021,,6158355,,9,,2.3,37,,18.2,,27.8,,M,23,,94,,0,5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,6,,2021-09-06 00:00:00,6158355.2021.9.6,2021,,6158355,,9,,3.5,46,,14.4,,24,,M,19.2,,90,,0,1.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,7,,2021-09-07 00:00:00,6158355.2021.9.7,2021,,6158355,,9,,21.8,52,,13.6,,25.3,,M,19.5,,96,,0,1.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,8,,2021-09-08 00:00:00,6158355.2021.9.8,2021,,6158355,,9,,19,37,,16.3,,26.5,,M,21.4,,96,,0,3.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,9,,2021-09-09 00:00:00,6158355.2021.9.9,2021,,6158355,,9,,0.2,48,,14.8,,22.2,,M,18.5,,84,,0,0.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,10,,2021-09-10 00:00:00,6158355.2021.9.10,2021,,6158355,,9,,0,42,,12.5,,23.3,,M,17.9,,84,,0.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,11,,2021-09-11 00:00:00,6158355.2021.9.11,2021,,6158355,,9,,0,49,,14,,25.7,,M,19.8,,81,,0,1.8,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,12,,2021-09-12 00:00:00,6158355.2021.9.12,2021,,6158355,,9,,2.3,34,,15.6,,24.2,,M,19.9,,92,,0,1.9,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,13,,2021-09-13 00:00:00,6158355.2021.9.13,2021,,6158355,,9,,0,50,,13.3,,22.4,,M,17.9,,93,,0.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,14,,2021-09-14 00:00:00,6158355.2021.9.14,2021,,6158355,,9,,16.9,68,,16.2,,25,,M,20.6,,93,,0,2.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,15,,2021-09-15 00:00:00,6158355.2021.9.15,2021,,6158355,,9,,0,51,,16.7,,22.7,,M,19.7,,95,,0,1.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,16,,2021-09-16 00:00:00,6158355.2021.9.16,2021,,6158355,,9,,0,48,,15.9,,22.9,,M,19.4,,84,,0,1.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,17,,2021-09-17 00:00:00,6158355.2021.9.17,2021,,6158355,,9,,0,64,,16.6,,26.2,,M,21.4,,95,,0,3.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,18,,2021-09-18 00:00:00,6158355.2021.9.18,2021,,6158355,,9,,0,36,,14.3,,25.1,,M,19.7,,91,,0,1.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,19,,2021-09-19 00:00:00,6158355.2021.9.19,2021,,6158355,,9,,0,45,,14.1,,21.1,,M,17.6,,76,,0.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,20,,2021-09-20 00:00:00,6158355.2021.9.20,2021,,6158355,,9,,0,62,,14.7,,23.3,,M,19,,85,,0,1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,21,,2021-09-21 00:00:00,6158355.2021.9.21,2021,,6158355,,9,,6.2,61,,19.3,,25.5,,M,22.4,,95,,0,4.4,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,22,,2021-09-22 00:00:00,6158355.2021.9.22,2021,,6158355,,9,,49.9,92,,13,,19.9,,M,16.5,,96,,1.5,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,23,,2021-09-23 00:00:00,6158355.2021.9.23,2021,,6158355,,9,,4.2,60,,13.2,,18.7,,M,16,,97,,2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,24,,2021-09-24 00:00:00,6158355.2021.9.24,2021,,6158355,,9,,0.4,58,,11.8,,17.3,,M,14.6,,89,,3.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,25,,2021-09-25 00:00:00,6158355.2021.9.25,2021,,6158355,,9,,3.4,63,,11,,21,,M,16,,94,,2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,26,,2021-09-26 00:00:00,6158355.2021.9.26,2021,,6158355,,9,,3.3,47,,9,,20.5,,M,14.7,,95,,3.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,27,,2021-09-27 00:00:00,6158355.2021.9.27,2021,,6158355,,9,,2.3,53,,14.3,,24.7,,M,19.5,,95,,0,1.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,28,,2021-09-28 00:00:00,6158355.2021.9.28,2021,,6158355,,9,,0,39,,10.8,,17.4,,M,14.1,,80,,3.9,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,29,,2021-09-29 00:00:00,6158355.2021.9.29,2021,,6158355,,9,,0,36,,10.5,,20.8,,M,15.6,,83,,2.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,30,,2021-09-30 00:00:00,6158355.2021.9.30,2021,,6158355,,9,,0,54,,9.9,,15.9,,M,12.9,,79,,5.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,1,,2021-10-01 00:00:00,6158355.2021.10.1,2021,,6158355,,10,,0,59,,10.1,,18.6,,M,14.3,,82,,3.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,2,,2021-10-02 00:00:00,6158355.2021.10.2,2021,,6158355,,10,,0.1,51,,13.5,,24.4,,M,19,,88,,0,1,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,3,,2021-10-03 00:00:00,6158355.2021.10.3,2021,,6158355,,10,,22.8,82,,15.3,,19.4,,M,17.4,,97,,0.6,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,4,,2021-10-04 00:00:00,6158355.2021.10.4,2021,,6158355,,10,,4.2,89,,14.6,,16.2,,M,15.4,,95,,2.6,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,5,,2021-10-05 00:00:00,6158355.2021.10.5,2021,,6158355,,10,,0,75,,14.8,,18.5,,M,16.7,,93,,1.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,6,,2021-10-06 00:00:00,6158355.2021.10.6,2021,,6158355,,10,,0,80,,15.1,,18,,M,16.5,,93,,1.5,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,7,,2021-10-07 00:00:00,6158355.2021.10.7,2021,,6158355,,10,,0,81,,16,,19.7,,M,17.8,,92,,0.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,8,,2021-10-08 00:00:00,6158355.2021.10.8,2021,,6158355,,10,,0,68,,16.1,,19.8,,M,17.9,,93,,0.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,9,,2021-10-09 00:00:00,6158355.2021.10.9,2021,,6158355,,10,,7.1,85,,17.4,,19.9,,M,18.7,,95,,0,0.7,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,10,,2021-10-10 00:00:00,6158355.2021.10.10,2021,,6158355,,10,,8.4,76,,16.6,,20.5,,M,18.6,,95,,0,0.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,11,,2021-10-11 00:00:00,6158355.2021.10.11,2021,,6158355,,10,,0,71,,17,,22.1,,M,19.6,,91,,0,1.6,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,12,,2021-10-12 00:00:00,6158355.2021.10.12,2021,,6158355,,10,,0,70,,16.8,,22.1,,M,19.5,,88,,0,1.5,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,13,,2021-10-13 00:00:00,6158355.2021.10.13,2021,,6158355,,10,,0,68,,16,,21.6,,M,18.8,,90,,0,0.8,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,14,,2021-10-14 00:00:00,6158355.2021.10.14,2021,,6158355,,10,,1.4,71,,14.8,,21.6,,M,18.2,,96,,0,0.2,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,15,,2021-10-15 00:00:00,6158355.2021.10.15,2021,,6158355,,10,,20.4,67,,14.8,,19.8,,M,17.3,,96,,0.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,16,,2021-10-16 00:00:00,6158355.2021.10.16,2021,,6158355,,10,,1.8,60,,10.3,,15.4,,M,12.9,,91,,5.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,17,,2021-10-17 00:00:00,6158355.2021.10.17,2021,,6158355,,10,,0.2,38,,9.4,,15.2,,M,12.3,,82,,5.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,18,,2021-10-18 00:00:00,6158355.2021.10.18,2021,,6158355,,10,,0,46,,6.3,,13.4,,M,9.9,,85,,8.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,19,,2021-10-19 00:00:00,6158355.2021.10.19,2021,,6158355,,10,,0,31,,5.9,,21.1,,M,13.5,,90,,4.5,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,20,,2021-10-20 00:00:00,6158355.2021.10.20,2021,,6158355,,10,,0.8,62,,11.9,,18.2,,M,15,,89,,3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,21,,2021-10-21 00:00:00,6158355.2021.10.21,2021,,6158355,,10,,2.6,80,,9.4,,17.2,,M,13.3,,96,,4.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,22,,2021-10-22 00:00:00,6158355.2021.10.22,2021,,6158355,,10,,0,55,,5.1,,9.5,,M,7.3,,83,,10.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,23,,2021-10-23 00:00:00,6158355.2021.10.23,2021,,6158355,,10,,0,51,,4.6,,10,,M,7.3,,81,,10.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,24,,2021-10-24 00:00:00,6158355.2021.10.24,2021,,6158355,,10,,1.8,55,,5.3,,13.1,,M,9.2,,88,,8.8,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,25,,2021-10-25 00:00:00,6158355.2021.10.25,2021,,6158355,,10,,18.8,81,,5.4,,9.5,,M,7.4,,93,,10.6,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,26,,2021-10-26 00:00:00,6158355.2021.10.26,2021,,6158355,,10,,6.7,85,,5.3,,9.5,,M,7.4,,91,,10.6,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,27,,2021-10-27 00:00:00,6158355.2021.10.27,2021,,6158355,,10,,0,44,,9,,16.7,,M,12.8,,88,,5.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,28,,2021-10-28 00:00:00,6158355.2021.10.28,2021,,6158355,,10,,0,64,,7.6,,10.8,,M,9.2,,86,,8.8,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,29,,2021-10-29 00:00:00,6158355.2021.10.29,2021,,6158355,,10,,15.2,65,,9.1,,13.3,,M,11.2,,93,,6.8,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,30,,2021-10-30 00:00:00,6158355.2021.10.30,2021,,6158355,,10,,18.6,90,,8.4,,10.1,,M,9.2,,95,,8.8,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,31,,2021-10-31 00:00:00,6158355.2021.10.31,2021,,6158355,,10,,0,51,,8.1,,15.3,,M,11.7,,94,,6.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,1,M,2021-11-01 00:00:00,6158355.2021.11.1,2021,,6158355,,11,M,,,,,M,,M,M,,M,,M,,,ON,,,TORONTO CITY,M,,,M
-79.4,43.666666666666664,,M,2,,2021-11-02 00:00:00,6158355.2021.11.2,2021,,6158355,,11,,0.1,43,,2.8,,9.2,,M,6,,77,,12,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,3,,2021-11-03 00:00:00,6158355.2021.11.3,2021,,6158355,,11,,0,45,,1.4,,7.9,,M,4.6,,84,,13.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,4,,2021-11-04 00:00:00,6158355.2021.11.4,2021,,6158355,,11,,0,44,,1.3,,8.8,,M,5.1,,85,,12.9,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,5,,2021-11-05 00:00:00,6158355.2021.11.5,2021,,6158355,,11,,0,41,,0,,10,,M,5,,83,,13,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,6,,2021-11-06 00:00:00,6158355.2021.11.6,2021,,6158355,,11,,0,51,,2,,11.6,,M,6.8,,80,,11.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,7,,2021-11-07 00:00:00,6158355.2021.11.7,2021,,6158355,,11,,0,47,,4.4,,16.2,,M,10.3,,88,,7.7,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,8,,2021-11-08 00:00:00,6158355.2021.11.8,2021,,6158355,,11,,0,48,,6,,17.3,,M,11.6,,94,,6.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,9,,2021-11-09 00:00:00,6158355.2021.11.9,2021,,6158355,,11,,2.4,61,,8.4,,14.9,,M,11.7,,94,,6.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,10,,2021-11-10 00:00:00,6158355.2021.11.10,2021,,6158355,,11,,0,44,,4.1,,13.2,,M,8.7,,90,,9.3,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,11,,2021-11-11 00:00:00,6158355.2021.11.11,2021,,6158355,,11,,0.4,54,,7,,13,,M,10,,85,,8,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,12,,2021-11-12 00:00:00,6158355.2021.11.12,2021,,6158355,,11,,3,49,,6.4,,13.1,,M,9.8,,86,,8.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,13,,2021-11-13 00:00:00,6158355.2021.11.13,2021,,6158355,,11,,0,52,,4,,7.8,,M,5.9,,78,,12.1,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,14,,2021-11-14 00:00:00,6158355.2021.11.14,2021,,6158355,,11,,9.4,65,,2,,5.6,,M,3.8,,93,,14.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,15,,2021-11-15 00:00:00,6158355.2021.11.15,2021,,6158355,,11,,0.7,56,,1.3,,5.9,,M,3.6,,92,,14.4,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,16,M,2021-11-16 00:00:00,6158355.2021.11.16,2021,,6158355,,11,M,,,,,M,,M,M,,M,,M,,,ON,,,TORONTO CITY,M,,,M
-79.4,43.666666666666664,,M,17,,2021-11-17 00:00:00,6158355.2021.11.17,2021,,6158355,,11,,0.9,68,,3.6,,16.1,,M,9.8,,89,,8.2,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,18,,2021-11-18 00:00:00,6158355.2021.11.18,2021,,6158355,1,11,,0.2,48,,2.4,,14.5,,M,8.5,,93,,9.5,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,19,,2021-11-19 00:00:00,6158355.2021.11.19,2021,,6158355,1,11,,0,36,,1.6,,6.4,,M,4,,75,,14,0,ON,,,TORONTO CITY,,,,
-79.4,43.666666666666664,,M,20,,2021-11-20 00:00:00,6158355.2021.11.20,2021,,6158355,1,11,,0.3,56,,1.5,,6.8,,M,4.2,,73,,13.8,0,ON,,,TORONTO CITY,,,,
